"","concept_id","concept_name","domain_id","vocabulary_id"
"549",36717226,"Primary squamous cell carcinoma of parotid gland","Condition","SNOMED"
"550",37116583,"Primary squamous cell carcinoma of oral cavity","Condition","SNOMED"
"551",37116584,"Primary squamous cell carcinoma of lip","Condition","SNOMED"
"552",37117762,"Primary squamous cell carcinoma of pharynx","Condition","SNOMED"
"553",42537751,"Primary adenocarcinoma of sublingual gland","Condition","SNOMED"
"554",42537752,"Primary adenocarcinoma of submandibular gland","Condition","SNOMED"
"555",42537753,"Primary squamous cell carcinoma of submandibular gland","Condition","SNOMED"
"556",42539700,"Primary squamous cell carcinoma of sublingual gland","Condition","SNOMED"
"557",37018571,"Primary adenoid cystic carcinoma of nasopharynx","Condition","SNOMED"
"558",37204489,"Malignant epithelial neoplasm of salivary gland","Condition","SNOMED"
"559",3655852,"Papillary squamous cell carcinoma of nasopharynx","Condition","SNOMED"
"560",140048,"Malignant melanoma of skin of lip","Condition","SNOMED"
"561",4246793,"Primary malignant neoplasm of adenoid","Condition","SNOMED"
"562",4246015,"Primary malignant neoplasm of alveolar ridge mucosa","Condition","SNOMED"
"563",436643,"Primary malignant neoplasm of anterior aspect of epiglottis","Condition","SNOMED"
"564",4311476,"Primary malignant neoplasm of gingival mucosa","Condition","SNOMED"
"565",434577,"Primary malignant neoplasm of hypopharyngeal aspect of aryepiglottic fold","Condition","SNOMED"
"566",4311479,"Primary malignant neoplasm of hypopharyngeal aspect of interarytenoid fold","Condition","SNOMED"
"567",4247831,"Primary malignant neoplasm of laryngeal surface of epiglottis","Condition","SNOMED"
"568",435474,"Primary malignant neoplasm of posterior hypopharyngeal wall","Condition","SNOMED"
"569",433704,"Primary malignant neoplasm of retromolar area","Condition","SNOMED"
"570",439738,"Primary malignant neoplasm of sublingual gland","Condition","SNOMED"
"571",4312691,"Primary malignant neoplasm of submaxillary gland","Condition","SNOMED"
"572",434285,"Primary malignant neoplasm of uvula","Condition","SNOMED"
"573",438360,"Primary malignant neoplasm of vallecula","Condition","SNOMED"
"574",432254,"Primary malignant neoplasm of Waldeyer's ring","Condition","SNOMED"
"575",4033296,"Melanocytic nevus of lip","Condition","SNOMED"
"576",4301519,"Pyogenic granuloma of lip","Condition","SNOMED"
"577",40487529,"Papilloma of lip","Condition","SNOMED"
"578",4263325,"Actinic cheilitis","Condition","SNOMED"
"579",4001169,"Neoplasm of uncertain behavior of salivary gland duct","Condition","SNOMED"
"580",4099492,"Neoplasm of uncertain behavior of submandibular gland","Condition","SNOMED"
"581",4116233,"Neoplasm of uncertain behavior of oral cavity","Condition","SNOMED"
"582",4314620,"Neoplasm of uncertain behavior of adenoid","Condition","SNOMED"
"583",4315929,"Neoplasm of uncertain behavior of alveolar ridge mucosa","Condition","SNOMED"
"584",4315931,"Neoplasm of uncertain behavior of anterior aspect of epiglottis","Condition","SNOMED"
"585",4314215,"Neoplasm of uncertain behavior of buccal mucosa","Condition","SNOMED"
"586",4317427,"Neoplasm of uncertain behavior of gingival mucosa","Condition","SNOMED"
"587",4315412,"Neoplasm of uncertain behavior of hypopharyngeal aspect of aryepiglottic fold","Condition","SNOMED"
"588",4315413,"Neoplasm of uncertain behavior of hypopharyngeal aspect of interarytenoid fold","Condition","SNOMED"
"589",4317432,"Neoplasm of uncertain behavior of hypopharynx","Condition","SNOMED"
"590",4316498,"Neoplasm of uncertain behavior of laryngeal aspect of interarytenoid fold","Condition","SNOMED"
"591",4313519,"Neoplasm of uncertain behavior of laryngeal surface of epiglottis","Condition","SNOMED"
"592",4316506,"Neoplasm of uncertain behavior of minor salivary gland","Condition","SNOMED"
"593",4313645,"Neoplasm of uncertain behavior of mouth","Condition","SNOMED"
"594",4316619,"Neoplasm of uncertain behavior of pharynx","Condition","SNOMED"
"595",4317680,"Neoplasm of uncertain behavior of posterior hypopharyngeal wall","Condition","SNOMED"
"596",4316623,"Neoplasm of uncertain behavior of retromolar area","Condition","SNOMED"
"597",4316733,"Neoplasm of uncertain behavior of sublingual gland","Condition","SNOMED"
"598",4316055,"Neoplasm of uncertain behavior of uvula","Condition","SNOMED"
"599",4316748,"Neoplasm of uncertain behavior of vallecula of epiglottis","Condition","SNOMED"
"600",4316750,"Neoplasm of uncertain behavior of vestibule of mouth","Condition","SNOMED"
"601",4317837,"Neoplasm of uncertain behavior of Waldeyer's ring","Condition","SNOMED"
"602",4110421,"Tumor of frenum linguae","Condition","SNOMED"
"603",4306806,"Fibroma of tongue","Condition","SNOMED"
"604",40487531,"Papilloma of tongue","Condition","SNOMED"
"605",40486246,"Melanocytic nevus of tongue","Condition","SNOMED"
"606",44783747,"Granular cell myoblastoma of tongue","Condition","SNOMED"
"607",4003010,"Peripheral ossifying fibroma","Condition","SNOMED"
"608",4130985,"Neoplasm of gingival mucosa","Condition","SNOMED"
"609",4054613,"Neoplasm of alveolar ridge mucosa","Condition","SNOMED"
"610",4126912,"Gingival fibroepithelial polyp","Condition","SNOMED"
"611",4122618,"Pyogenic granuloma of gingiva","Condition","SNOMED"
"612",37019032,"Pyogenic granuloma of gingiva co-occurrent and due to pregnancy","Condition","SNOMED"
"613",1340409,"Exacerbation of neurofibromatosis syndrome","Condition","OMOP Extension"
"614",4010977,"Leser-Trélat sign","Condition","SNOMED"
"615",36712711,"Primary basal cell carcinoma of left upper limb","Condition","SNOMED"
"616",36712712,"Primary basal cell carcinoma of left ear","Condition","SNOMED"
"617",36712713,"Primary basal cell carcinoma of left eyelid","Condition","SNOMED"
"618",36717018,"Primary basal cell carcinoma of left lower limb","Condition","SNOMED"
"619",36717259,"Primary basal cell carcinoma of right upper limb","Condition","SNOMED"
"620",36712714,"Primary basal cell carcinoma of right ear","Condition","SNOMED"
"621",36712715,"Primary basal cell carcinoma of right eyelid","Condition","SNOMED"
"622",36712716,"Primary basal cell carcinoma of right lower limb","Condition","SNOMED"
"623",37310470,"Congenital pigmented melanocytic nevus of skin of left upper limb","Condition","SNOMED"
"624",37310469,"Congenital pigmented melanocytic nevus of skin of left lower limb","Condition","SNOMED"
"625",37310468,"Congenital pigmented melanocytic nevus of skin of right upper limb","Condition","SNOMED"
"626",37310467,"Congenital pigmented melanocytic nevus of skin of right lower limb","Condition","SNOMED"
"627",37310466,"Dermatofibroma of left upper limb","Condition","SNOMED"
"628",36712717,"Dermatofibroma of left lower limb","Condition","SNOMED"
"629",37310465,"Dermatofibroma of right upper limb","Condition","SNOMED"
"630",36712718,"Dermatofibroma of right lower limb","Condition","SNOMED"
"631",37208317,"Dysplastic nevus of skin of left upper limb","Condition","SNOMED"
"632",37208318,"Dysplastic nevus of skin of left lower limb","Condition","SNOMED"
"633",37208319,"Dysplastic nevus of skin of right upper limb","Condition","SNOMED"
"634",37208320,"Dysplastic nevus of skin of right lower limb","Condition","SNOMED"
"635",36712733,"Malignant melanoma of skin of left lower limb","Condition","SNOMED"
"636",36712745,"Primary squamous cell carcinoma of skin of left lower limb","Condition","SNOMED"
"637",36717261,"Primary squamous cell carcinoma of skin of right lower limb","Condition","SNOMED"
"638",4031100,"Proliferating trichilemmal cyst of scalp","Condition","SNOMED"
"639",133974,"Overlapping malignant neoplasm of skin","Condition","SNOMED"
"640",133419,"Overlapping malignant melanoma of skin","Condition","SNOMED"
"641",4031106,"Melanocytic nevus of face","Condition","SNOMED"
"642",4031757,"Melanocytic nevus of eyelid, including canthus","Condition","SNOMED"
"643",4031108,"Melanocytic nevus of scalp","Condition","SNOMED"
"644",4033297,"Melanocytic nevus of ear","Condition","SNOMED"
"645",4031760,"Melanocytic nevus of external auditory canal","Condition","SNOMED"
"646",4031761,"Melanocytic nevus of neck","Condition","SNOMED"
"647",4033837,"Melanocytic nevus of trunk","Condition","SNOMED"
"648",4033838,"Melanocytic nevus of skin of breast","Condition","SNOMED"
"649",4031762,"Melanocytic nevus of perianal skin","Condition","SNOMED"
"650",4033839,"Melanocytic nevus of upper limb","Condition","SNOMED"
"651",4033301,"Melanocytic nevus of shoulder","Condition","SNOMED"
"652",4031763,"Melanocytic nevus of lower limb","Condition","SNOMED"
"653",4031114,"Melanocytic nevus of hip","Condition","SNOMED"
"654",4033319,"Lipoma of skin and subcutaneous tissue of trunk","Condition","SNOMED"
"655",4031128,"Lipoma of skin and subcutaneous tissue of limb","Condition","SNOMED"
"656",258981,"Kaposi's sarcoma of skin","Condition","SNOMED"
"657",4007445,"Generalized eruptive histiocytoma","Condition","SNOMED"
"658",4007939,"Multiple fibrofolliculomas","Condition","SNOMED"
"659",4004353,"Acquired digital fibrokeratoma","Condition","SNOMED"
"660",4041799,"Sézary's disease (clinical)","Condition","SNOMED"
"661",4040380,"Mycosis fungoides (clinical)","Condition","SNOMED"
"662",36712796,"Multiple dysplastic nevi","Condition","SNOMED"
"663",4003368,"Palmar papilloma of yaws","Condition","SNOMED"
"664",444209,"Neoplasm of skin","Condition","SNOMED"
"665",4054736,"Neoplasm of skin with adnexal differentiation","Condition","SNOMED"
"666",4054402,"Neoplasm of sweat gland","Condition","SNOMED"
"667",4129077,"Tumor of skin with sebaceous differentiation","Condition","SNOMED"
"668",4129078,"Neoplasm of skin of face","Condition","SNOMED"
"669",4129721,"Neoplasm of skin of cheek","Condition","SNOMED"
"670",4129722,"Neoplasm of skin of eyebrow","Condition","SNOMED"
"671",4129723,"Neoplasm of skin of nose","Condition","SNOMED"
"672",4129079,"Neoplasm of skin of forehead","Condition","SNOMED"
"673",4129724,"Neoplasm of skin of chin","Condition","SNOMED"
"674",4129080,"Neoplasm of skin of eyelid","Condition","SNOMED"
"675",4129081,"Neoplasm of skin of scalp","Condition","SNOMED"
"676",4054405,"Neoplasm of skin of ear","Condition","SNOMED"
"677",4129082,"Neoplasm of skin of external auditory canal","Condition","SNOMED"
"678",4129726,"Neoplasm of skin of temporal region","Condition","SNOMED"
"679",4054738,"Neoplasm of skin of neck","Condition","SNOMED"
"680",4054739,"Neoplasm of skin of trunk","Condition","SNOMED"
"681",4129727,"Neoplasm of skin of axilla","Condition","SNOMED"
"682",4129728,"Neoplasm of skin of abdomen","Condition","SNOMED"
"683",4054406,"Neoplasm of skin of back","Condition","SNOMED"
"684",4054407,"Neoplasm of skin of chest","Condition","SNOMED"
"685",4054740,"Neoplasm of skin of breast","Condition","SNOMED"
"686",4129083,"Neoplasm of skin of buttock","Condition","SNOMED"
"687",4129729,"Neoplasm of skin of groin","Condition","SNOMED"
"688",4129215,"Neoplasm of skin of perineum","Condition","SNOMED"
"689",4054742,"Neoplasm of perianal skin","Condition","SNOMED"
"690",4129216,"Neoplasm of skin of umbilicus","Condition","SNOMED"
"691",4054408,"Neoplasm of skin of upper limb","Condition","SNOMED"
"692",4129217,"Neoplasm of skin of shoulder","Condition","SNOMED"
"693",4054743,"Neoplasm of skin of elbow","Condition","SNOMED"
"694",4054410,"Neoplasm of skin of forearm","Condition","SNOMED"
"695",4129219,"Neoplasm of skin of wrist","Condition","SNOMED"
"696",4129220,"Neoplasm of skin of hand","Condition","SNOMED"
"697",4129221,"Neoplasm of skin of finger","Condition","SNOMED"
"698",4129730,"Neoplasm of skin of lower limb","Condition","SNOMED"
"699",4129222,"Neoplasm of skin of hip","Condition","SNOMED"
"700",4129223,"Neoplasm of skin of thigh","Condition","SNOMED"
"701",4129731,"Neoplasm of skin of popliteal area","Condition","SNOMED"
"702",4054744,"Neoplasm of skin of knee","Condition","SNOMED"
"703",4129732,"Neoplasm of skin of ankle","Condition","SNOMED"
"704",4129733,"Neoplasm of skin of foot","Condition","SNOMED"
"705",4129224,"Neoplasm of skin of toe","Condition","SNOMED"
"706",4130528,"Neoplasm of prepuce","Condition","SNOMED"
"707",4029188,"Primary cutaneous CD30+ large T-cell lymphoma","Condition","SNOMED"
"708",36684467,"Merkel cell carcinoma of face","Condition","SNOMED"
"709",761019,"Merkel cell carcinoma of neck","Condition","SNOMED"
"710",761020,"Merkel cell carcinoma of scalp","Condition","SNOMED"
"711",37016170,"Merkel cell carcinoma of upper limb","Condition","SNOMED"
"712",37016171,"Merkel cell carcinoma of lower limb","Condition","SNOMED"
"713",761021,"Merkel cell carcinoma of trunk","Condition","SNOMED"
"714",765362,"Merkel cell carcinoma of buttock","Condition","SNOMED"
"715",761035,"Torré-Muir syndrome co-occurrent with malignant sebaceous neoplasm","Condition","SNOMED"
"716",37309705,"Bilateral dermatofibroma of lower limbs","Condition","SNOMED"
"717",761863,"Angiosarcoma of skin of cheek","Condition","SNOMED"
"718",4065014,"O/E - skin tags","Condition","SNOMED"
"719",4092364,"Malignant melanoma of auricle (ear)","Condition","SNOMED"
"720",4095591,"Malignant melanoma of temple","Condition","SNOMED"
"721",4095598,"Malignant neoplasm of skin of ear and external auditory canal","Condition","SNOMED"
"722",4095148,"Malignant neoplasm of skin of auricle (ear)","Condition","SNOMED"
"723",4092379,"Malignant neoplasm of skin of external auditory meatus","Condition","SNOMED"
"724",4091333,"Malignant neoplasm of skin of cheek, external","Condition","SNOMED"
"725",4092380,"Malignant neoplasm of skin of nose (external)","Condition","SNOMED"
"726",4092381,"Malignant neoplasm of skin of temple","Condition","SNOMED"
"727",4092382,"Malignant neoplasm of scalp and/or skin of neck","Condition","SNOMED"
"728",439302,"Malignant neoplasm of scalp","Condition","SNOMED"
"729",4095602,"Malignant neoplasm of skin of axillary fold","Condition","SNOMED"
"730",4091335,"Malignant neoplasm of skin of abdominal wall","Condition","SNOMED"
"731",4091337,"Malignant neoplasm of skin of upper arm","Condition","SNOMED"
"732",4095151,"Malignant neoplasm of skin of forearm","Condition","SNOMED"
"733",4095603,"Malignant neoplasm of skin of thumb","Condition","SNOMED"
"734",4095737,"Malignant neoplasm of skin of popliteal fossa area","Condition","SNOMED"
"735",4092384,"Malignant neoplasm of skin of lower leg","Condition","SNOMED"
"736",4095738,"Malignant neoplasm of skin of heel","Condition","SNOMED"
"737",4095152,"Malignant neoplasm of skin of great toe","Condition","SNOMED"
"738",135764,"Mycosis fungoides of lymph nodes of multiple sites","Condition","SNOMED"
"739",439265,"Sézary's disease of intrathoracic lymph nodes","Condition","SNOMED"
"740",439267,"Sézary's disease of intra-abdominal lymph nodes","Condition","SNOMED"
"741",138378,"Sézary's disease of lymph nodes of axilla AND/OR upper limb","Condition","SNOMED"
"742",439266,"Sézary's disease of lymph nodes of inguinal region and lower limb","Condition","SNOMED"
"743",439270,"Sézary's disease of intrapelvic lymph nodes","Condition","SNOMED"
"744",140664,"Sézary's disease of lymph nodes of multiple sites","Condition","SNOMED"
"745",198101,"Lipoma of skin and subcutaneous tissue (excluding face)","Condition","SNOMED"
"746",376938,"Neurofibromatosis syndrome","Condition","SNOMED"
"747",4112182,"Anal skin tag","Condition","SNOMED"
"748",4063926,"Pyogenic progressive granuloma","Condition","SNOMED"
"749",4066849,"Skin tag","Condition","SNOMED"
"750",138825,"Actinic keratosis","Condition","SNOMED"
"751",4065247,"Hair nevus","Condition","SNOMED"
"752",40397877,"Dermoid cyst of skin","Condition","SNOMED"
"753",4049346,"Neurocutaneous melanosis sequence","Condition","SNOMED"
"754",4334728,"Seborrheic keratosis of eyelid","Condition","SNOMED"
"755",4334729,"Bowen's disease of eyelid","Condition","SNOMED"
"756",4338759,"Squamous cell carcinoma of eyelid","Condition","SNOMED"
"757",4335883,"Basal cell carcinoma of eyelid","Condition","SNOMED"
"758",4335884,"Sebaceous adenocarcinoma of eyelid","Condition","SNOMED"
"759",4119433,"Lymphangioleiomyomatosis of skin","Condition","SNOMED"
"760",4124994,"Cavernous hemangiomas of face and supraumbilical midline raphe","Condition","SNOMED"
"761",37395579,"Paget disease of anal canal","Condition","SNOMED"
"762",4130005,"Cutaneous papilloma of breast","Condition","SNOMED"
"763",4029914,"Cutaneous papilloma of nipple","Condition","SNOMED"
"764",4031006,"Actinic reaction","Condition","SNOMED"
"765",4032908,"Giant cell fibroblastoma of skin","Condition","SNOMED"
"766",4033033,"Congenital diffuse lipomatosis","Condition","SNOMED"
"767",4033488,"Encephalocraniocutaneous lipomatosis","Condition","SNOMED"
"768",4033652,"Neonatal adnexal polyp","Condition","SNOMED"
"769",4343676,"Straight hair nevus","Condition","SNOMED"
"770",4343206,"Wooly hair nevus","Condition","SNOMED"
"771",4343211,"Circumscribed storiform collagenoma","Condition","SNOMED"
"772",4343229,"Mast cell nevus","Condition","SNOMED"
"773",4099696,"Sebaceous trichofolliculoma","Condition","SNOMED"
"774",4100425,"Merkel cell carcinoma","Condition","SNOMED"
"775",4102382,"Hidradenoma","Condition","SNOMED"
"776",4098956,"Eccrine papillary adenoma","Condition","SNOMED"
"777",4098961,"Spindle cell nevus","Condition","SNOMED"
"778",4102385,"Myxoid dermatofibrosarcoma protuberans","Condition","SNOMED"
"779",4111475,"Segmental neurofibromatosis","Condition","SNOMED"
"780",4110707,"Epithelial neoplasm of skin","Condition","SNOMED"
"781",4111920,"Malignant epithelial neoplasm of skin","Condition","SNOMED"
"782",4111921,"Squamous cell carcinoma of skin","Condition","SNOMED"
"783",4112743,"Clear cell squamous cell carcinoma of skin","Condition","SNOMED"
"784",4111922,"Spindle cell squamous carcinoma of skin","Condition","SNOMED"
"785",4112744,"Acantholytic squamous cell carcinoma of skin","Condition","SNOMED"
"786",4110708,"Plantar verrucous carcinoma","Condition","SNOMED"
"787",4110710,"Multiple self-healing epithelioma of Ferguson-Smith","Condition","SNOMED"
"788",4111924,"Squamous cell papilloma of skin","Condition","SNOMED"
"789",4112746,"Keratoacanthoma","Condition","SNOMED"
"790",4111925,"Solitary keratoacanthoma","Condition","SNOMED"
"791",4115278,"Eruptive keratoacanthoma","Condition","SNOMED"
"792",4112749,"Hypertrophic solar keratosis","Condition","SNOMED"
"793",4110711,"Irritated basal cell papilloma","Condition","SNOMED"
"794",4115279,"Dermatosis papulosa nigra","Condition","SNOMED"
"795",4115280,"Clear cell acanthoma","Condition","SNOMED"
"796",4112751,"Winer's dilated pore","Condition","SNOMED"
"797",4111929,"Pilar sheath acanthoma","Condition","SNOMED"
"798",4110717,"Tumor of follicular infundibulum","Condition","SNOMED"
"799",4115289,"Trichoadenoma","Condition","SNOMED"
"800",4110718,"Desmoplastic trichoepithelioma","Condition","SNOMED"
"801",4115290,"Giant solitary trichoepithelioma","Condition","SNOMED"
"802",4115291,"Perifollicular fibroma","Condition","SNOMED"
"803",4110719,"Fibrofolliculoma","Condition","SNOMED"
"804",4110720,"Trichodiscoma","Condition","SNOMED"
"805",4112752,"Basal cell carcinoma of skin","Condition","SNOMED"
"806",4115292,"Basosquamous carcinoma of skin","Condition","SNOMED"
"807",4115293,"Fibroepithelioma of Pinkus","Condition","SNOMED"
"808",4111930,"Sebaceous epithelioma","Condition","SNOMED"
"809",4115295,"Malignant skin tumor with eccrine differentiation","Condition","SNOMED"
"810",4112753,"Eccrine porocarcinoma","Condition","SNOMED"
"811",4111931,"Digital papillary eccrine carcinoma of skin","Condition","SNOMED"
"812",4110721,"Basal cell carcinoma with eccrine differentiation","Condition","SNOMED"
"813",4111932,"Adenoid cystic eccrine carcinoma","Condition","SNOMED"
"814",4110722,"Microcystic adnexal carcinoma","Condition","SNOMED"
"815",4111933,"Mucoepidermoid carcinoma of skin","Condition","SNOMED"
"816",4110723,"Mucinous eccrine carcinoma","Condition","SNOMED"
"817",4110724,"Eccrine hidrocystoma","Condition","SNOMED"
"818",4115296,"Syringocystadenoma","Condition","SNOMED"
"819",4111935,"Eccrine dermal duct tumor","Condition","SNOMED"
"820",4112754,"Eccrine mixed tumor","Condition","SNOMED"
"821",4111936,"Eccrine epithelioma","Condition","SNOMED"
"822",4112755,"Tumor of skin with apocrine differentiation","Condition","SNOMED"
"823",4112757,"Apocrine cystadenoma","Condition","SNOMED"
"824",4115297,"Malignant skin tumor with apocrine differentiation","Condition","SNOMED"
"825",4112758,"Extramammary Paget's disease of skin","Condition","SNOMED"
"826",4112759,"Apudoma of skin","Condition","SNOMED"
"827",4110725,"Superficial spreading malignant melanoma of skin","Condition","SNOMED"
"828",4112760,"Nodular malignant melanoma of skin","Condition","SNOMED"
"829",4110726,"Acral lentiginous malignant melanoma of skin","Condition","SNOMED"
"830",4110727,"Malignant melanoma arising in intradermal nevus","Condition","SNOMED"
"831",4115298,"Malignant melanoma arising in congenital nevus","Condition","SNOMED"
"832",4110728,"Fibrous tissue neoplasm of skin","Condition","SNOMED"
"833",4115299,"Elastofibroma of skin","Condition","SNOMED"
"834",4112763,"Desmoid fibromatosis of skin","Condition","SNOMED"
"835",4110731,"Cutaneous fibrosarcoma","Condition","SNOMED"
"836",4115942,"Fibrohistiocytic tumor","Condition","SNOMED"
"837",4111938,"Fibrous histiocytoma of skin","Condition","SNOMED"
"838",4115944,"Atypical fibroxanthoma of skin","Condition","SNOMED"
"839",4116057,"Skin tumor of neural origin","Condition","SNOMED"
"840",4110732,"Cutaneous neurofibroma","Condition","SNOMED"
"841",4111941,"Cutaneous storiform neurofibroma","Condition","SNOMED"
"842",4116058,"Granular cell tumor of skin","Condition","SNOMED"
"843",4110733,"Peripheral neuroepithelioma","Condition","SNOMED"
"844",4112766,"Skin tumor of smooth muscle origin","Condition","SNOMED"
"845",4110734,"Ganglioneuroma of skin","Condition","SNOMED"
"846",4116059,"Cutaneous leiomyoma","Condition","SNOMED"
"847",4112767,"Multiple piloleiomyoma","Condition","SNOMED"
"848",4111942,"Solitary leiomyoma","Condition","SNOMED"
"849",4110735,"Dartoic myoma","Condition","SNOMED"
"850",4111943,"Cutaneous leiomyosarcoma","Condition","SNOMED"
"851",4111946,"Tufted angioma of skin","Condition","SNOMED"
"852",4116063,"Proliferating angioendotheliomatosis","Condition","SNOMED"
"853",4111948,"Angiosarcoma of skin","Condition","SNOMED"
"854",4110739,"Glomus tumor of skin","Condition","SNOMED"
"855",4116065,"Hemangiopericytoma of skin","Condition","SNOMED"
"856",4110740,"Malignant hemangiopericytoma of skin","Condition","SNOMED"
"857",4116066,"Hemangioendothelioma of skin","Condition","SNOMED"
"858",4110741,"Endovascular papillary angioendothelioma of childhood","Condition","SNOMED"
"859",4111949,"Epithelioid cell sarcoma of skin","Condition","SNOMED"
"860",4110742,"Junctional melanocytic nevus of skin","Condition","SNOMED"
"861",4111950,"Myerson's nevus","Condition","SNOMED"
"862",4116067,"Cockade nevus","Condition","SNOMED"
"863",4110853,"Compound nevus of skin","Condition","SNOMED"
"864",4112844,"Blue nevus of skin","Condition","SNOMED"
"865",4116068,"Common blue nevus of skin","Condition","SNOMED"
"866",4112845,"Cellular blue nevus of skin","Condition","SNOMED"
"867",4112846,"Giant cellular blue nevus of scalp","Condition","SNOMED"
"868",4110854,"Balloon cell nevus of skin","Condition","SNOMED"
"869",4110855,"Epithelioid and spindle cell nevus","Condition","SNOMED"
"870",4112847,"Spindle cell nevus of Reed","Condition","SNOMED"
"871",4111951,"Congenital giant pigmented nevus of skin","Condition","SNOMED"
"872",4112848,"Oculocutaneous melanocytic nevus","Condition","SNOMED"
"873",4112849,"Dysplastic nevus of skin","Condition","SNOMED"
"874",4112850,"B-K mole (nevus) syndrome","Condition","SNOMED"
"875",4111952,"Follicular atrophoderma and basal cell epitheliomata","Condition","SNOMED"
"876",4116086,"Paget's disease of vulva","Condition","SNOMED"
"877",4110876,"Tumor of skin of penis","Condition","SNOMED"
"878",4112871,"Malignant tumor of skin of penis","Condition","SNOMED"
"879",4116234,"Carcinoma of bone, connective tissue, skin and breast","Condition","SNOMED"
"880",4116244,"Malignant tumor of epidermal appendage","Condition","SNOMED"
"881",4114338,"Malignant tumor of dermis","Condition","SNOMED"
"882",4116245,"Sézary disease of skin","Condition","SNOMED"
"883",4111027,"Angioendotheliomatosis","Condition","SNOMED"
"884",4111035,"Penile intraepithelial neoplasia","Condition","SNOMED"
"885",4116354,"Papilloma of skin","Condition","SNOMED"
"886",4114358,"Lipoma of skin","Condition","SNOMED"
"887",4113125,"Angiomyoma of skin","Condition","SNOMED"
"888",4131055,"Periungual fibroma","Condition","SNOMED"
"889",141795,"Multiple yaws papillomata","Condition","SNOMED"
"890",4154629,"Malignant neoplasm of bone, connective tissue, skin and breast","Condition","SNOMED"
"891",4166151,"Intraepidermal epithelioma of Jadassohn","Condition","SNOMED"
"892",4168380,"Trichoepithelioma","Condition","SNOMED"
"893",4172078,"Trichofolliculoma","Condition","SNOMED"
"894",4166152,"Trichilemmoma","Condition","SNOMED"
"895",4166153,"Pilomatrixoma","Condition","SNOMED"
"896",4168381,"Eccrine dermal cylindroma","Condition","SNOMED"
"897",4166588,"Epithelioma basal cell","Condition","SNOMED"
"898",4171257,"Melanocytic tumor of skin","Condition","SNOMED"
"899",4173353,"Primary signet ring cell carcinoma of skin","Condition","SNOMED"
"900",4174430,"Tumor of skin with pilar differentiation","Condition","SNOMED"
"901",4173358,"Malignant tumor of skin with pilar differentiation","Condition","SNOMED"
"902",4080901,"Amelanotic malignant melanoma of skin","Condition","SNOMED"
"903",4174440,"Dermatofibrosarcoma protuberans","Condition","SNOMED"
"904",4171280,"Squamous cell carcinoma of scrotum","Condition","SNOMED"
"905",197932,"Vulval intraepithelial neoplasia grade 1","Condition","SNOMED"
"906",198810,"Vulval intraepithelial neoplasia grade 2","Condition","SNOMED"
"907",4080713,"Trichoblastoma","Condition","SNOMED"
"908",4111221,"Squamous cell carcinoma of skin of cheek","Condition","SNOMED"
"909",4112488,"Metastasis to skin of unknown primary","Condition","SNOMED"
"910",4121328,"Syringoma","Condition","SNOMED"
"911",4116197,"Lentigo maligna","Condition","SNOMED"
"912",4116198,"Lentigo maligna melanoma","Condition","SNOMED"
"913",4116199,"Dermal cellular nevus","Condition","SNOMED"
"914",4119822,"Bowenoid actinic keratosis","Condition","SNOMED"
"915",4141246,"Apocrine adenoma","Condition","SNOMED"
"916",4144192,"Papillary hidradenoma","Condition","SNOMED"
"917",4141247,"Sebaceous adenoma of skin","Condition","SNOMED"
"918",4141248,"Sebaceous adenocarcinoma","Condition","SNOMED"
"919",4141249,"Malignant blue nevus of skin","Condition","SNOMED"
"920",4141250,"Pilomatrix carcinoma of skin","Condition","SNOMED"
"921",4149120,"Pearly penile papules","Condition","SNOMED"
"922",4207920,"Malignant neoplasm of skin of scapular region","Condition","SNOMED"
"923",4193597,"Bowen's disease of vulva","Condition","SNOMED"
"924",4198436,"Local recurrence of malignant tumor of skin","Condition","SNOMED"
"925",4198437,"Local recurrence of malignant melanoma of skin","Condition","SNOMED"
"926",197006,"Residual hemorrhoidal skin tags","Condition","SNOMED"
"927",4147317,"Urticaria pigmentosa, adult form","Condition","SNOMED"
"928",36717201,"Papilloma of right eyelid","Condition","SNOMED"
"929",36713162,"Papilloma of left eyelid","Condition","SNOMED"
"930",35617090,"Merkel cell carcinoma of right lower limb","Condition","SNOMED"
"931",35617278,"Melanocytic nevus of left upper limb","Condition","SNOMED"
"932",35617371,"Melanocytic nevus of left lower limb","Condition","SNOMED"
"933",37310594,"Atypical fibroxanthoma of skin of scalp","Condition","SNOMED"
"934",35617476,"Melanocytic nevus of right lower limb","Condition","SNOMED"
"935",37208039,"Malignant melanoma of skin of right upper limb","Condition","SNOMED"
"936",42535535,"Malignant melanoma of skin of right lower limb","Condition","SNOMED"
"937",35617653,"Merkel cell carcinoma of left lower limb","Condition","SNOMED"
"938",35617772,"Malignant melanoma of skin of left upper limb","Condition","SNOMED"
"939",4263117,"Fibrous skin tumor of tuberous sclerosis","Condition","SNOMED"
"940",4153649,"Cystic trichoblastoma","Condition","SNOMED"
"941",4162993,"Malignant neoplasm of skin of lower limb","Condition","SNOMED"
"942",4155295,"Carcinoma of skin of lower limb","Condition","SNOMED"
"943",4157457,"Malignant neoplasm of skin of trunk","Condition","SNOMED"
"944",4155296,"Carcinoma of skin of trunk","Condition","SNOMED"
"945",4162994,"Malignant neoplasm of skin of upper limb","Condition","SNOMED"
