"","concept_id","concept_name","domain_id","vocabulary_id"
"314",4246156,"pT4a: Tumor invades anterior orbital contents, skin of cheek, pterygoid plates, infratemporal fossa, cribriform plate, sphenoid or frontal sinuses (maxillary sinus)","Condition","SNOMED"
"315",4177109,"Malignant tumor of ethmoid sinus","Condition","SNOMED"
"316",4181348,"Malignant tumor of frontal sinus","Condition","SNOMED"
"317",4240798,"T4: Aerodigestive tract tumor with intracranial extension, orbital extension including apex, involving sphenoid and/or frontal sinus and/or skin of nose","Condition","SNOMED"
"318",4177110,"Malignant tumor of sphenoid sinus","Condition","SNOMED"
"319",4180789,"Malignant tumor of pyriform fossa","Condition","SNOMED"
"320",4180784,"Malignant tumor of parotid gland","Condition","SNOMED"
"321",40488895,"Warthin's tumor of parotid gland","Condition","SNOMED"
"322",4180785,"Malignant tumor of sublingual gland","Condition","SNOMED"
"323",4033296,"Melanocytic nevus of lip","Condition","SNOMED"
"324",4033835,"Melanoma in situ of lip","Condition","SNOMED"
"325",4001146,"Monostotic fibrous dysplasia of periradicular alveolar bone","Condition","SNOMED"
"326",4003010,"Peripheral ossifying fibroma","Condition","SNOMED"
"327",4001663,"Carcinoma in situ of salivary gland duct","Condition","SNOMED"
"328",4130378,"Neoplasm of submaxillary gland","Condition","SNOMED"
"329",4054612,"Neoplasm of gum","Condition","SNOMED"
"330",4131603,"Neoplasm of upper gum","Condition","SNOMED"
"331",4130380,"Neoplasm of lower gum","Condition","SNOMED"
"332",4130985,"Neoplasm of gingival mucosa","Condition","SNOMED"
"333",4054613,"Neoplasm of alveolar ridge mucosa","Condition","SNOMED"
"334",4054616,"Neoplasm of buccal mucosa","Condition","SNOMED"
"335",4130988,"Neoplasm of retromolar area","Condition","SNOMED"
"336",4129872,"Neoplasm of tonsillar pillar","Condition","SNOMED"
"337",4131298,"Neoplasm of lingual tonsil","Condition","SNOMED"
"338",37309614,"Fibroma of mouth","Condition","SNOMED"
"339",4093651,"Malignant tumor of frenum linguae","Condition","SNOMED"
"340",4094716,"Malignant tumor of upper buccal sulcus","Condition","SNOMED"
"341",4090227,"Malignant tumor of lower buccal sulcus","Condition","SNOMED"
"342",4090228,"Malignant tumor of upper labial sulcus","Condition","SNOMED"
"343",4090229,"Malignant tumor of lower labial sulcus","Condition","SNOMED"
"344",4094720,"Malignant tumor of tonsillar pillar","Condition","SNOMED"
"345",4089860,"Malignant melanoma of lip","Condition","SNOMED"
"346",4099358,"Carcinoma in situ of salivary gland","Condition","SNOMED"
"347",4099493,"Neoplasm of uncertain behavior of gums","Condition","SNOMED"
"348",4126912,"Gingival fibroepithelial polyp","Condition","SNOMED"
"349",4122618,"Pyogenic granuloma of gingiva","Condition","SNOMED"
"350",4123594,"Tumor of oral cavity","Condition","SNOMED"
"351",4122227,"Tumor of salivary gland","Condition","SNOMED"
"352",37018880,"Primary squamous cell carcinoma of vermilion border of lip","Condition","SNOMED"
"353",4112451,"Carcinoma of vermilion border of upper lip","Condition","SNOMED"
"354",4110417,"Carcinoma of vermilion border of lower lip","Condition","SNOMED"
"355",4111645,"Carcinoma of frenum of lip","Condition","SNOMED"
"356",4115121,"Carcinoma in situ of frenum of lip","Condition","SNOMED"
"357",4112453,"Carcinoma of frenum of upper lip","Condition","SNOMED"
"358",4112454,"Carcinoma in situ of frenum of upper lip","Condition","SNOMED"
"359",4112455,"Carcinoma of frenum of lower lip","Condition","SNOMED"
"360",4115123,"Carcinoma in situ of frenum of lower lip","Condition","SNOMED"
"361",4112456,"Carcinoma of commissure of lip","Condition","SNOMED"
"362",4115124,"Carcinoma in situ of anterior two-thirds of tongue - dorsal surface","Condition","SNOMED"
"363",4115125,"Carcinoma in situ of anterior two-thirds of tongue - lateral margin","Condition","SNOMED"
"364",4111650,"Carcinoma in situ of tip of tongue","Condition","SNOMED"
"365",4110421,"Tumor of frenum linguae","Condition","SNOMED"
"366",4112580,"Carcinoma of frenum linguae","Condition","SNOMED"
"367",4115126,"Carcinoma in situ of frenum linguae","Condition","SNOMED"
"368",4112581,"Carcinoma of lingual tonsil","Condition","SNOMED"
"369",4111653,"Carcinoma of upper gum","Condition","SNOMED"
"370",4110422,"Carcinoma of lower gum","Condition","SNOMED"
"371",4111654,"Carcinoma of anterior part of floor of mouth","Condition","SNOMED"
"372",4115128,"Carcinoma in situ anterior floor of mouth","Condition","SNOMED"
"373",4110424,"Carcinoma of lateral part of floor of mouth","Condition","SNOMED"
"374",4112582,"Carcinoma in situ lateral floor of mouth","Condition","SNOMED"
"375",4111776,"Squamous cell carcinoma of buccal mucosa","Condition","SNOMED"
"376",4115131,"Tumor of buccal sulcus","Condition","SNOMED"
"377",4110426,"Tumor of upper buccal sulcus","Condition","SNOMED"
"378",4111777,"Carcinoma of upper buccal sulcus","Condition","SNOMED"
"379",4111778,"Carcinoma in situ of upper buccal sulcus","Condition","SNOMED"
"380",4110427,"Tumor of lower buccal sulcus","Condition","SNOMED"
"381",4110428,"Carcinoma of lower buccal sulcus","Condition","SNOMED"
"382",4115133,"Carcinoma in situ of lower buccal sulcus","Condition","SNOMED"
"383",4115134,"Tumor of labial sulcus","Condition","SNOMED"
"384",4110429,"Tumor of upper labial sulcus","Condition","SNOMED"
"385",4110430,"Carcinoma of upper labial sulcus","Condition","SNOMED"
"386",4111780,"Carcinoma in situ upper labial sulcus","Condition","SNOMED"
"387",4111782,"Tumor of lower labial sulcus","Condition","SNOMED"
"388",4115135,"Carcinoma of lower labial sulcus","Condition","SNOMED"
"389",4110431,"Carcinoma in situ of lower labial sulcus","Condition","SNOMED"
"390",4111783,"Carcinoma of retromolar area","Condition","SNOMED"
"391",4111784,"Tumor of anterior pillar of fauces","Condition","SNOMED"
"392",4115137,"Malignant tumor of anterior pillar of fauces","Condition","SNOMED"
"393",4111785,"Carcinoma in situ of anterior pillar of fauces","Condition","SNOMED"
"394",4115138,"Carcinoma of parotid gland","Condition","SNOMED"
"395",4111786,"Mixed parotid tumor","Condition","SNOMED"
"396",4110432,"Carcinoma of submandibular gland","Condition","SNOMED"
"397",4112585,"Carcinoma of sublingual gland","Condition","SNOMED"
"398",4115143,"Tumor of anterior tonsillar pillar","Condition","SNOMED"
"399",4111790,"Tumor of posterior tonsillar pillar","Condition","SNOMED"
"400",4116233,"Neoplasm of uncertain behavior of oral cavity","Condition","SNOMED"
"401",4113108,"Squamous cell carcinoma of lip","Condition","SNOMED"
"402",4116235,"Malignant tumor of salivary gland","Condition","SNOMED"
"403",4114347,"Carcinoma in situ of oral cavity, lips, salivary glands","Condition","SNOMED"
"404",4116349,"Carcinoma in situ of anterior two-thirds of tongue - ventral surface","Condition","SNOMED"
"405",4114348,"Carcinoma in situ of upper labial mucosa","Condition","SNOMED"
"406",4113114,"Carcinoma in situ of lower labial mucosa","Condition","SNOMED"
"407",4111037,"Pleomorphic adenoma of parotid gland","Condition","SNOMED"
"408",4153887,"Carcinoma of lip","Condition","SNOMED"
"409",4149844,"Tongue carcinoma","Condition","SNOMED"
"410",4158473,"Carcinoma of base of tongue","Condition","SNOMED"
"411",4173799,"Carcinoma ventral surface of tongue","Condition","SNOMED"
"412",4173800,"Carcinoma anterior 2/3 tongue ventrum","Condition","SNOMED"
"413",4170450,"Carcinoma of anterior two-thirds of tongue - dorsal surface","Condition","SNOMED"
"414",4173801,"Carcinoma of midline of tongue","Condition","SNOMED"
"415",4168069,"Carcinoma of tongue base - dorsal surface","Condition","SNOMED"
"416",4170466,"Carcinoma in situ tongue base - dorsal surface","Condition","SNOMED"
"417",4174593,"Squamous cell carcinoma of tongue","Condition","SNOMED"
"418",4174910,"Squamous cell carcinoma of gum","Condition","SNOMED"
"419",4081190,"Squamous cell carcinoma of floor of mouth","Condition","SNOMED"
"420",4174595,"Squamous cell carcinoma of palate","Condition","SNOMED"
"421",4115027,"Squamous cell carcinoma of skin of upper lip","Condition","SNOMED"
"422",4109067,"Squamous cell carcinoma of skin of lower lip","Condition","SNOMED"
"423",4145095,"Squamous cell carcinoma of mouth","Condition","SNOMED"
"424",4201476,"Local recurrence of malignant tumor of buccal cavity","Condition","SNOMED"
"425",4180783,"Malignant tumor of lingual tonsil","Condition","SNOMED"
"426",22557,"Malignant tumor of submandibular gland","Condition","SNOMED"
"427",4178963,"Malignant tumor of gum","Condition","SNOMED"
"428",4181334,"Malignant tumor of upper gingiva","Condition","SNOMED"
"429",4181335,"Malignant tumor of lower gingiva","Condition","SNOMED"
"430",4180786,"Malignant tumor of buccal mucosa","Condition","SNOMED"
"431",4178965,"Malignant tumor of retromolar area","Condition","SNOMED"
"432",25189,"Malignant tumor of oral cavity","Condition","SNOMED"
"433",134579,"Primary malignant neoplasm of buccal mucosa","Condition","SNOMED"
"434",140950,"Primary malignant neoplasm of gum","Condition","SNOMED"
"435",440335,"Primary malignant neoplasm of lower gum","Condition","SNOMED"
"436",439404,"Primary malignant neoplasm of oral cavity","Condition","SNOMED"
"437",435478,"Primary malignant neoplasm of upper gum","Condition","SNOMED"
"438",4222105,"Basal cell carcinoma of upper lip","Condition","SNOMED"
"439",4222267,"Basal cell carcinoma of lower lip","Condition","SNOMED"
"440",4291452,"Carcinoma-in-situ of oral mucosa","Condition","SNOMED"
"441",4298740,"Basal cell carcinoma of skin of lip","Condition","SNOMED"
"442",4300554,"Verrucous carcinoma of oral cavity","Condition","SNOMED"
"443",4297188,"Malignant melanoma of oral cavity","Condition","SNOMED"
"444",4301519,"Pyogenic granuloma of lip","Condition","SNOMED"
"445",4301650,"Oral lipoma","Condition","SNOMED"
"446",4301656,"Malignant infiltration of oral cavity by underlying tumor","Condition","SNOMED"
"447",4297349,"Metastasis involving oral cavity","Condition","SNOMED"
"448",4169288,"Squamous cell carcinoma of mucous membrane of lower lip","Condition","SNOMED"
"449",4302482,"Squamous cell carcinoma of mucous membrane of upper lip","Condition","SNOMED"
"450",4169627,"Squamous cell carcinoma of oral mucous membrane","Condition","SNOMED"
"451",4307552,"Adenolymphoma","Condition","SNOMED"
"452",4306806,"Fibroma of tongue","Condition","SNOMED"
"453",4309400,"Adenoid cystic carcinoma of salivary gland","Condition","SNOMED"
"454",4312929,"Polymorphous low grade adenocarcinoma of salivary gland","Condition","SNOMED"
"455",4307266,"Adenoid cystic carcinoma of submandibular gland","Condition","SNOMED"
"456",4310565,"Mucoepidermoid carcinoma of submandibular gland","Condition","SNOMED"
"457",4313754,"Adenoid cystic carcinoma of parotid gland","Condition","SNOMED"
"458",4311283,"Malignant neoplasm of gum and contiguous sites","Condition","SNOMED"
"459",4311287,"Mucoepidermoid carcinoma of salivary gland","Condition","SNOMED"
"460",4308149,"Mucoepidermoid carcinoma of parotid gland","Condition","SNOMED"
"461",4310839,"Malignant melanoma of skin of lower lip","Condition","SNOMED"
"462",4309088,"Malignant melanoma of skin of upper lip","Condition","SNOMED"
"463",4311719,"Primary Kaposi's sarcoma of oral cavity","Condition","SNOMED"
"464",4310135,"Primary sarcoma of tongue","Condition","SNOMED"
"465",4312798,"Carcinoma ex pleomorphic adenoma of parotid gland","Condition","SNOMED"
"466",4314314,"Malignant mixed tumor of salivary gland","Condition","SNOMED"
"467",40487052,"Pleomorphic adenoma of salivary gland","Condition","SNOMED"
"468",40487529,"Papilloma of lip","Condition","SNOMED"
"469",40487531,"Papilloma of tongue","Condition","SNOMED"
"470",40488428,"Papilloma of buccal mucosa","Condition","SNOMED"
"471",40489483,"Non-Hodgkin's lymphoma of oral cavity","Condition","SNOMED"
"472",40489963,"Diffuse non-Hodgkin's lymphoma of oral cavity","Condition","SNOMED"
"473",40493017,"Follicular non-Hodgkin's lymphoma of oral cavity","Condition","SNOMED"
"474",40493495,"Carcinoma of floor of mouth","Condition","SNOMED"
"475",40486174,"Malignant neoplasm of alveolus of maxilla","Condition","SNOMED"
"476",40486214,"Malignant neoplasm of alveolus dentalis","Condition","SNOMED"
"477",40486246,"Melanocytic nevus of tongue","Condition","SNOMED"
"478",40487580,"Malignant epithelial neoplasm of alveolus dentalis","Condition","SNOMED"
"479",40488048,"Malignant neoplasm of alveolus of mandible","Condition","SNOMED"
"480",4263325,"Actinic cheilitis","Condition","SNOMED"
"481",44783846,"Malignant melanoma of vestibule of mouth","Condition","SNOMED"
"482",44782589,"Malignant melanoma of tongue","Condition","SNOMED"
"483",44783847,"Malignant melanoma of floor of mouth","Condition","SNOMED"
"484",44783848,"Malignant melanoma of palatine arch","Condition","SNOMED"
"485",44782590,"Malignant melanoma of buccal mucosa","Condition","SNOMED"
"486",44784154,"Squamous cell papilloma of oral cavity","Condition","SNOMED"
"487",44782652,"Malignant melanoma of gum","Condition","SNOMED"
"488",44784600,"Extraosseous calcifying odontogenic cyst","Condition","SNOMED"
"489",44783220,"Sialadenoma papilliferum","Condition","SNOMED"
"490",44783747,"Granular cell myoblastoma of tongue","Condition","SNOMED"
"491",37019032,"Pyogenic granuloma of gingiva co-occurrent and due to pregnancy","Condition","SNOMED"
"492",36715797,"Primary adenocarcinoma of parotid gland","Condition","SNOMED"
"493",36716485,"Primary rhabdomyosarcoma of oral cavity","Condition","SNOMED"
"494",36716610,"Primary squamous cell carcinoma of base of tongue","Condition","SNOMED"
"495",36717352,"Primary squamous cell carcinoma of lingual tonsil","Condition","SNOMED"
"496",36717226,"Primary squamous cell carcinoma of parotid gland","Condition","SNOMED"
"497",37116583,"Primary squamous cell carcinoma of oral cavity","Condition","SNOMED"
"498",37116584,"Primary squamous cell carcinoma of lip","Condition","SNOMED"
"499",42537751,"Primary adenocarcinoma of sublingual gland","Condition","SNOMED"
"500",42537752,"Primary adenocarcinoma of submandibular gland","Condition","SNOMED"
"501",42537753,"Primary squamous cell carcinoma of submandibular gland","Condition","SNOMED"
"502",42539700,"Primary squamous cell carcinoma of sublingual gland","Condition","SNOMED"
"503",4296032,"Pyogenic granuloma of oral mucosa","Condition","SNOMED"
"504",37206188,"Carcinoma in situ of oral cavity","Condition","SNOMED"
"505",4214006,"Eosinophilic granuloma of oral mucosa","Condition","SNOMED"
"506",4339311,"Oral papillomatosis","Condition","SNOMED"
"507",40651621,"Dermoid cyst of mouth","Condition","SNOMED"
"508",4242673,"Carcinoma in situ of alveolar ridge mucosa","Condition","SNOMED"
"509",4241763,"Carcinoma in situ of anterior two-thirds of tongue","Condition","SNOMED"
"510",4242676,"Carcinoma in situ of base of tongue","Condition","SNOMED"
"511",4241769,"Carcinoma in situ of buccal mucosa","Condition","SNOMED"
"512",4243751,"Carcinoma in situ of commissure of lip","Condition","SNOMED"
"513",4243119,"Carcinoma in situ of dorsal surface of tongue","Condition","SNOMED"
"514",4241778,"Carcinoma in situ of floor of mouth","Condition","SNOMED"
"515",4241783,"Carcinoma in situ of gingival mucosa","Condition","SNOMED"
"516",4243124,"Carcinoma in situ of gum","Condition","SNOMED"
"517",4243129,"Carcinoma in situ of inner aspect of lip","Condition","SNOMED"
"518",4244499,"Carcinoma in situ of junctional zone of tongue","Condition","SNOMED"
"519",4244506,"Carcinoma in situ of lingual tonsil","Condition","SNOMED"
"520",4244507,"Carcinoma in situ of lip","Condition","SNOMED"
"521",4243888,"Carcinoma in situ of lower gum","Condition","SNOMED"
"522",4244509,"Carcinoma in situ of major salivary gland","Condition","SNOMED"
"523",4244633,"Carcinoma in situ of minor salivary gland","Condition","SNOMED"
"524",4243266,"Carcinoma in situ of mouth","Condition","SNOMED"
"525",4244637,"Carcinoma in situ of parotid gland","Condition","SNOMED"
"526",4243282,"Carcinoma in situ of retromolar area","Condition","SNOMED"
"527",133725,"Carcinoma in situ of skin of lip","Condition","SNOMED"
"528",4241913,"Carcinoma in situ of sublingual gland","Condition","SNOMED"
"529",4243293,"Carcinoma in situ of submaxillary gland","Condition","SNOMED"
"530",4241918,"Carcinoma in situ of border of tongue","Condition","SNOMED"
"531",4241919,"Carcinoma in situ of tongue","Condition","SNOMED"
"532",4245091,"Carcinoma in situ of tonsillar pillar","Condition","SNOMED"
"533",4245669,"Carcinoma in situ of upper gum","Condition","SNOMED"
"534",4244661,"Carcinoma in situ of ventral surface of tongue","Condition","SNOMED"
"535",4245097,"Carcinoma in situ of vermilion border of lip","Condition","SNOMED"
"536",4242034,"Carcinoma in situ of vermilion border of lower lip","Condition","SNOMED"
"537",4245098,"Carcinoma in situ of vermilion border of upper lip","Condition","SNOMED"
"538",4245673,"Carcinoma in situ of vestibule of mouth","Condition","SNOMED"
"539",140048,"Malignant melanoma of skin of lip","Condition","SNOMED"
"540",4246015,"Primary malignant neoplasm of alveolar ridge mucosa","Condition","SNOMED"
"541",4311476,"Primary malignant neoplasm of gingival mucosa","Condition","SNOMED"
"542",434289,"Primary malignant neoplasm of lingual tonsil","Condition","SNOMED"
"543",433704,"Primary malignant neoplasm of retromolar area","Condition","SNOMED"
"544",4312691,"Primary malignant neoplasm of submaxillary gland","Condition","SNOMED"
"545",440047,"Primary malignant neoplasm of tonsillar pillar","Condition","SNOMED"
"546",4312040,"Secondary malignant neoplasm of alveolar ridge mucosa","Condition","SNOMED"
"547",4312285,"Secondary malignant neoplasm of buccal mucosa","Condition","SNOMED"
"548",4312425,"Secondary malignant neoplasm of gingival mucosa","Condition","SNOMED"
"549",4247965,"Secondary malignant neoplasm of gum","Condition","SNOMED"
"550",4248070,"Secondary malignant neoplasm of lingual tonsil","Condition","SNOMED"
"551",4312543,"Secondary malignant neoplasm of lower gum","Condition","SNOMED"
"552",4314340,"Secondary malignant neoplasm of retromolar area","Condition","SNOMED"
"553",4314484,"Secondary malignant neoplasm of submaxillary gland","Condition","SNOMED"
"554",4314490,"Secondary malignant neoplasm of tonsillar pillar","Condition","SNOMED"
"555",4314493,"Secondary malignant neoplasm of upper gum","Condition","SNOMED"
"556",4315929,"Neoplasm of uncertain behavior of alveolar ridge mucosa","Condition","SNOMED"
"557",4314215,"Neoplasm of uncertain behavior of buccal mucosa","Condition","SNOMED"
"558",4317427,"Neoplasm of uncertain behavior of gingival mucosa","Condition","SNOMED"
"559",4317547,"Neoplasm of uncertain behavior of lingual tonsil","Condition","SNOMED"
"560",4317550,"Neoplasm of uncertain behavior of lower gum","Condition","SNOMED"
"561",4316623,"Neoplasm of uncertain behavior of retromolar area","Condition","SNOMED"
"562",4317130,"Neoplasm of uncertain behavior of tonsillar pillar","Condition","SNOMED"
"563",4317830,"Neoplasm of uncertain behavior of upper gum","Condition","SNOMED"
"564",4002498,"Overlapping malignant neoplasm of tonsil","Condition","SNOMED"
"565",37018947,"Primary squamous cell carcinoma of palatine tonsil","Condition","SNOMED"
"566",761907,"Primary adenocarcinoma of nasopharynx","Condition","SNOMED"
"567",4091931,"Malignant neoplasm of anterior epiglottis","Condition","SNOMED"
"568",4089647,"Malignant tumor of adenoid","Condition","SNOMED"
"569",4092057,"Malignant tumor of pharyngeal recess","Condition","SNOMED"
"570",4089652,"Malignant tumor aryepiglottic fold - hypopharyngeal aspect","Condition","SNOMED"
"571",4094850,"Malignant neoplasm of posterior pharynx","Condition","SNOMED"
"572",4089655,"Malignant tumor of Waldeyer's ring","Condition","SNOMED"
"573",4115130,"Carcinoma of soft palate","Condition","SNOMED"
"574",4110425,"Carcinoma of uvula","Condition","SNOMED"
"575",4112598,"Malignant tumor of inferior surface of soft palate","Condition","SNOMED"
"576",4113107,"Carcinoma of lip, oral cavity and pharynx","Condition","SNOMED"
"577",4158909,"Tonsil carcinoma","Condition","SNOMED"
"578",4181336,"Malignant tumor of soft palate","Condition","SNOMED"
"579",4181337,"Malignant tumor of uvula","Condition","SNOMED"
"580",4181339,"Malignant tumor of tonsil","Condition","SNOMED"
"581",4180788,"Malignant tumor of tonsillar fossa","Condition","SNOMED"
"582",4177102,"Malignant tumor of vallecula","Condition","SNOMED"
"583",4177104,"Malignant tumor of postcricoid region","Condition","SNOMED"
"584",4177243,"Malignant tumor of pharynx","Condition","SNOMED"
"585",31509,"Primary malignant neoplasm of tonsil","Condition","SNOMED"
"586",4256777,"Squamous cell carcinoma of pharynx","Condition","SNOMED"
"587",4306501,"Undifferentiated carcinoma of nasopharynx","Condition","SNOMED"
"588",4309248,"Squamous cell carcinoma of nasopharynx","Condition","SNOMED"
"589",4306965,"Olfactory neuroblastoma","Condition","SNOMED"
"590",4307152,"Adenocarcinoma of nasopharynx","Condition","SNOMED"
"591",4308627,"Adenoid cystic carcinoma of oropharynx","Condition","SNOMED"
"592",4309545,"Squamous cell carcinoma of oropharynx","Condition","SNOMED"
"593",40489409,"Diffuse non-Hodgkin's lymphoma of nasopharynx","Condition","SNOMED"
"594",40489467,"Non-Hodgkin's lymphoma of nasopharynx","Condition","SNOMED"
"595",40493011,"Follicular non-Hodgkin's lymphoma of tonsil","Condition","SNOMED"
"596",40493514,"Diffuse non-Hodgkin's lymphoma of tonsil","Condition","SNOMED"
"597",40486169,"Follicular non-Hodgkin's lymphoma of nasopharynx","Condition","SNOMED"
"598",40486201,"Nasopharyngeal carcinoma","Condition","SNOMED"
"599",40486208,"Carcinoma of pharynx","Condition","SNOMED"
"600",40486637,"Non-Hodgkin's lymphoma of tonsil","Condition","SNOMED"
"601",44782582,"Keratinizing squamous cell carcinoma of nasopharynx","Condition","SNOMED"
"602",44783851,"Undifferentiated nonkeratinizing carcinoma of nasopharynx","Condition","SNOMED"
"603",45768871,"Primary adenocarcinoma of hypopharynx","Condition","SNOMED"
"604",45768872,"Primary oxyphilic adenocarcinoma of oropharynx","Condition","SNOMED"
"605",45768873,"Primary basal cell adenocarcinoma of oropharynx","Condition","SNOMED"
"606",45768874,"Primary polymorphous low grade adenocarcinoma of oropharynx","Condition","SNOMED"
"607",45768875,"Primary papillary adenocarcinoma of oropharynx","Condition","SNOMED"
"608",45768876,"Primary mucinous adenocarcinoma of oropharynx","Condition","SNOMED"
"609",45768877,"Primary clear cell adenocarcinoma of oropharynx","Condition","SNOMED"
"610",45768878,"Primary adenocarcinoma of oropharynx","Condition","SNOMED"
"611",45768882,"Primary mucoepidermoid carcinoma of hypopharynx","Condition","SNOMED"
"612",45772941,"Primary basaloid squamous cell carcinoma of hypopharynx","Condition","SNOMED"
"613",45768942,"Primary papillary squamous cell carcinoma of hypopharynx","Condition","SNOMED"
"614",45768943,"Primary undifferentiated carcinoma of hypopharynx","Condition","SNOMED"
"615",45768944,"Primary adenoid squamous cell carcinoma of hypopharynx","Condition","SNOMED"
"616",45768945,"Primary adenosquamous carcinoma of hypopharynx","Condition","SNOMED"
"617",45768946,"Primary basaloid carcinoma of hypopharynx","Condition","SNOMED"
"618",45768947,"Primary giant cell carcinoma of hypopharynx","Condition","SNOMED"
"619",45768948,"Primary spindle cell squamous cell carcinoma of hypopharynx","Condition","SNOMED"
"620",45768949,"Primary verrucous carcinoma of hypopharynx","Condition","SNOMED"
"621",45768950,"Primary lymphoepithelial carcinoma of hypopharynx","Condition","SNOMED"
"622",45768951,"Primary squamous cell carcinoma of hypopharynx","Condition","SNOMED"
"623",45768977,"Primary squamous cell carcinoma of nasopharynx","Condition","SNOMED"
"624",45768978,"Overlapping squamous cell carcinoma of oropharynx","Condition","SNOMED"
"625",45768980,"Primary squamous cell carcinoma of posterior wall of oropharynx","Condition","SNOMED"
"626",45768982,"Primary squamous cell carcinoma of lateral wall of oropharynx","Condition","SNOMED"
"627",45768984,"Primary squamous cell carcinoma of anterior surface of epiglottis","Condition","SNOMED"
"628",45773564,"Primary squamous cell carcinoma of vallecula","Condition","SNOMED"
"629",45768985,"Primary adenoid cystic carcinoma of hypopharynx","Condition","SNOMED"
"630",45772951,"Primary basaloid squamous cell carcinoma of oropharynx","Condition","SNOMED"
"631",45769021,"Primary basaloid carcinoma of oropharynx","Condition","SNOMED"
"632",45769022,"Primary papillary squamous cell carcinoma of oropharynx","Condition","SNOMED"
"633",45769023,"Primary spindle cell squamous cell carcinoma of oropharynx","Condition","SNOMED"
"634",45769024,"Primary adenosquamous carcinoma of oropharynx","Condition","SNOMED"
"635",45769025,"Primary lymphoepithelial carcinoma of oropharynx","Condition","SNOMED"
"636",45769026,"Primary squamous cell carcinoma of oropharynx","Condition","SNOMED"
"637",45769027,"Primary myoepithelial carcinoma of oropharynx","Condition","SNOMED"
"638",45769028,"Primary carcinoma ex pleomorphic adenoma of oropharynx","Condition","SNOMED"
"639",45769029,"Primary epithelial-myoepithelial carcinoma of oropharynx","Condition","SNOMED"
"640",45771025,"Primary cystadenocarcinoma of oropharynx","Condition","SNOMED"
"641",45769030,"Primary acinar cell carcinoma of oropharynx","Condition","SNOMED"
"642",45769031,"Primary mucoepidermoid carcinoma of oropharynx","Condition","SNOMED"
"643",45769032,"Primary infiltrating duct carcinoma of oropharynx","Condition","SNOMED"
"644",45769058,"Primary salivary gland type carcinoma of hypopharynx","Condition","SNOMED"
"645",45769059,"Overlapping squamous cell carcinoma of hypopharynx","Condition","SNOMED"
"646",45769108,"Primary squamous cell carcinoma of posterior wall of hypopharynx","Condition","SNOMED"
"647",45771033,"Primary squamous cell carcinoma of hypopharyngeal aspect of aryepiglottic fold","Condition","SNOMED"
"648",45769121,"Primary squamous cell carcinoma of postcricoid region","Condition","SNOMED"
"649",45769122,"Primary squamous cell carcinoma of pyriform sinus","Condition","SNOMED"
"650",45769123,"Nonkeratinizing carcinoma of the nasopharynx","Condition","SNOMED"
"651",36715837,"Primary undifferentiated carcinoma of oropharynx","Condition","SNOMED"
"652",36716486,"Primary rhabdomyosarcoma of pharynx","Condition","SNOMED"
"653",36716502,"Primary squamous cell carcinoma of pharyngeal tonsil","Condition","SNOMED"
"654",37117762,"Primary squamous cell carcinoma of pharynx","Condition","SNOMED"
"655",37018571,"Primary adenoid cystic carcinoma of nasopharynx","Condition","SNOMED"
"656",3655852,"Papillary squamous cell carcinoma of nasopharynx","Condition","SNOMED"
"657",4246793,"Primary malignant neoplasm of adenoid","Condition","SNOMED"
"658",436643,"Primary malignant neoplasm of anterior aspect of epiglottis","Condition","SNOMED"
"659",434577,"Primary malignant neoplasm of hypopharyngeal aspect of aryepiglottic fold","Condition","SNOMED"
"660",4311479,"Primary malignant neoplasm of hypopharyngeal aspect of interarytenoid fold","Condition","SNOMED"
"661",28083,"Primary malignant neoplasm of pharynx","Condition","SNOMED"
"662",436922,"Primary malignant neoplasm of postcricoid region","Condition","SNOMED"
"663",435474,"Primary malignant neoplasm of posterior hypopharyngeal wall","Condition","SNOMED"
"664",254282,"Primary malignant neoplasm of soft palate","Condition","SNOMED"
"665",433709,"Primary malignant neoplasm of tonsillar fossa","Condition","SNOMED"
"666",434285,"Primary malignant neoplasm of uvula","Condition","SNOMED"
"667",438360,"Primary malignant neoplasm of vallecula","Condition","SNOMED"
"668",432254,"Primary malignant neoplasm of Waldeyer's ring","Condition","SNOMED"
"669",4311632,"Secondary malignant neoplasm of adenoid","Condition","SNOMED"
"670",4312041,"Secondary malignant neoplasm of anterior aspect of epiglottis","Condition","SNOMED"
"671",4313086,"Secondary malignant neoplasm of hypopharyngeal aspect of aryepiglottic fold","Condition","SNOMED"
"672",4313087,"Secondary malignant neoplasm of hypopharyngeal aspect of interarytenoid fold","Condition","SNOMED"
"673",4315549,"Secondary malignant neoplasm of tonsil","Condition","SNOMED"
"674",4315663,"Secondary malignant neoplasm of pharynx","Condition","SNOMED"
"675",4313920,"Secondary malignant neoplasm of postcricoid region","Condition","SNOMED"
"676",4313921,"Secondary malignant neoplasm of posterior hypopharyngeal wall","Condition","SNOMED"
"677",4311339,"Secondary malignant neoplasm of soft palate","Condition","SNOMED"
"678",4314066,"Secondary malignant neoplasm of tonsillar fossa","Condition","SNOMED"
"679",4315814,"Secondary malignant neoplasm of uvula","Condition","SNOMED"
"680",4314192,"Secondary malignant neoplasm of vallecula","Condition","SNOMED"
"681",4314198,"Secondary malignant neoplasm of Waldeyer's ring","Condition","SNOMED"
"682",4314620,"Neoplasm of uncertain behavior of adenoid","Condition","SNOMED"
