Id,Code,Name,Class,Standard Concept Caption,RC,DRC,Domain,Vocabulary,Ancestors
44500726,8240/3-C34.1,"Neuroendocrine tumor, NOS, of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
44500712,8045/3-C34.3,"Combined small cell carcinoma of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
44500710,8033/3-C34.1,"Pseudosarcomatous carcinoma of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
44500693,9120/3-C34.9,"Hemangiosarcoma of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
44500666,9064/3-C34.3,"Germinoma of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
44500647,8249/3-C34.1,"Neuroendocrine tumor, grade 2 of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
44500629,8010/3-C34.2,"Carcinoma, NOS, of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
44500614,9052/3-C34.1,"Epithelioid mesothelioma, malignant of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
44500587,8120/3-C34.9,"Transitional cell carcinoma, NOS, of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
44500577,8050/3-C34.1,"Papillary carcinoma, NOS, of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
44500573,8031/3-C34.1,"Giant cell carcinoma of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
44500568,9699/3-C34.9,"Marginal zone B-cell lymphoma, NOS, of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
44500562,9680/3-C34.9,"Diffuse large B-cell lymphoma, NOS, of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
44500561,9680/3-C34.3,"Diffuse large B-cell lymphoma, NOS, of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
44500542,8041/3-C34.9,"Small cell carcinoma, NOS, of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
44500541,8031/3-C34.9,"Giant cell carcinoma of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
44500514,8801/3-C34.2,"Spindle cell sarcoma of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
44500484,8044/3-C34.2,"Small cell carcinoma, intermediate cell of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
44500448,8253/3-C34.1,"Adenocarcinoma of lung, mucinous of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
44500427,8044/3-C34.3,"Small cell carcinoma, intermediate cell of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
44500415,8260/3-C34.3,"Papillary adenocarcinoma, NOS, of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
44500414,8255/3-C34.1,"Adenocarcinoma with mixed subtypes of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
44500359,8250/3-C34.3,"Lepidic adenocarcinoma of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
44500356,8250/3-C34.2,"Lepidic adenocarcinoma of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
44500348,8076/3-C34.3,"Squamous cell carcinoma, microinvasive of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
44500325,9590/3-C34.1,"Malignant lymphoma, NOS, of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
44500303,8481/3-C34.2,"Mucin-producing adenocarcinoma of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
44500287,8083/3-C34.1,"Basaloid squamous cell carcinoma of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
44500281,9731/3-C34.1,"Plasmacytoma, NOS, of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
44500278,9591/3-C34.1,"Malignant lymphoma, non-Hodgkin, NOS, of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
44500239,8084/3-C34.3,"Squamous cell carcinoma, clear cell type of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
44500201,8470/3-C34.1,"Mucinous cystadenocarcinoma, NOS, of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
44500190,8071/3-C34.3,"Squamous cell carcinoma, keratinizing, NOS, of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
44500188,8046/3-C34.3,"Non-small cell carcinoma of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
44500183,8012/3-C34.2,"Large cell carcinoma, NOS, of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
44500114,8020/3-C34.2,"Carcinoma, undifferentiated, NOS, of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
44500086,8900/3-C34.3,"Rhabdomyosarcoma, NOS, of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
44500072,8480/3-C34.1,"Mucinous adenocarcinoma of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
44500061,8230/3-C34.1,"Solid carcinoma, NOS, of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
44500048,8013/3-C34.2,"Large cell neuroendocrine carcinoma of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
44500001,8044/3-C34.9,"Small cell carcinoma, intermediate cell of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
44500000,8041/3-C34.2,"Small cell carcinoma, NOS, of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
44499947,8033/3-C34.3,"Pseudosarcomatous carcinoma of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
44499941,9671/3-C34.1,"Lymphoplasmacytic lymphoma of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
44499931,9041/3-C34.2,"Synovial sarcoma, spindle cell of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
44499915,8310/3-C34.1,"Clear cell adenocarcinoma, NOS, of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
44499907,8990/3-C34.3,"Mesenchymoma, malignant of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
44499900,8560/3-C34.1,"Adenosquamous carcinoma of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
44499898,8510/3-C34.3,"Medullary carcinoma, NOS, of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
44499889,8254/3-C34.3,"Adenocarcinoma of lung, mixed mucinous and non-mucinous of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
44499882,8140/3-C34.1,"Adenocarcinoma, NOS, of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
44499866,8022/3-C34.3,"Pleomorphic carcinoma of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
44499863,8013/3-C34.3,"Large cell neuroendocrine carcinoma of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
44499794,8072/3-C34.1,"Squamous cell carcinoma, large cell, nonkeratinizing, NOS, of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
44499741,8250/3-C34.9,"Lepidic adenocarcinoma of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
44499730,8082/3-C34.2,"Lymphoepithelial carcinoma of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
44499726,8072/3-C34.9,"Squamous cell carcinoma, large cell, nonkeratinizing, NOS, of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
44499688,8252/3-C34.1,"Bronchiolo-alveolar carcinoma, non-mucinous of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
44499686,8200/3-C34.2,"Adenoid cystic carcinoma of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
44499678,8041/3-C34.3,"Small cell carcinoma, NOS, of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
44499676,8021/3-C34.3,"Carcinoma, anaplastic, NOS, of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
44499670,9684/3-C34.1,"Malignant lymphoma, large B-cell, diffuse, immunoblastic, NOS, of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
44499626,8045/3-C34.1,"Combined small cell carcinoma of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
44499625,8044/3-C34.1,"Small cell carcinoma, intermediate cell of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
44499623,8033/3-C34.2,"Pseudosarcomatous carcinoma of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
44499618,9734/3-C34.3,"Plasmacytoma, extramedullary of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
44499584,9150/3-C34.9,"Hemangiopericytoma, malignant of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
44499571,8810/3-C34.3,"Fibrosarcoma, NOS, of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
44499513,8490/3-C34.3,"Signet ring cell carcinoma of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
44499488,8070/3-C34.3,"Squamous cell carcinoma, NOS, of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
44499483,8042/3-C34.9,"Oat cell carcinoma of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
44499479,8000/3-C34.2,"Neoplasm, malignant of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
44499455,8815/3-C34.1,"Solitary fibrous tumor, malignant of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
44499438,8240/3-C34.9,"Neuroendocrine tumor, NOS, of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
44499422,8046/3-C34.1,"Non-small cell carcinoma of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
44499410,9591/3-C34.3,"Malignant lymphoma, non-Hodgkin, NOS, of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
44499010,8070/3-C34.2,"Squamous cell carcinoma, NOS, of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
44499007,8050/3-C34.3,"Papillary carcinoma, NOS, of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
44498996,9673/3-C34.9,"Mantle cell lymphoma of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
44498992,9590/3-C34.9,"Malignant lymphoma, NOS, of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
44498975,9050/3-C34.9,"Mesothelioma, malignant of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
44498940,8045/3-C34.9,"Combined small cell carcinoma of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
42539251,1.59563E+16,Adenocarcinoma of left lung,Clinical Finding,Standard,0,0,Condition,SNOMED,
42512969,8842/3-C34.2,"Ossifying fibromyxoid tumor, malignant of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
42512943,9364/3-C34.9,"Ewing sarcoma of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
42512923,9231/3-C34.9,"Myxoid chondrosarcoma of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
42512867,8257/3-C34.1,"Minimally invasive adenocarcinoma, mucinous of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
42512859,8256/3-C34.3,"Minimally invasive adenocarcinoma, non-mucinous of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
42512801,8265/3-C34.8,"Micropapillary carcinoma, NOS, of overlapping lesion of lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
42512800,8253/2-C34.3,"Adenocarcinoma in situ of lung, mucinous of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
42512795,8825/3-C34.2,"Myofibroblastic sarcoma of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
42512781,8940/3-C34.1,"Mixed tumor, malignant, NOS, of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
42512777,8825/3-C34.1,"Myofibroblastic sarcoma of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
42512758,8333/3-C34.1,"Fetal adenocarcinoma of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
42512752,8265/3-C34.1,"Micropapillary carcinoma, NOS, of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
42512748,8714/3-C34.9,"Perivascular epithelioid tumor, malignant of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
42512747,8250/2-C34.9,"Adenocarcinoma in situ of lung, non-mucinous of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
42512634,8825/3-C34.8,Myofibroblastic sarcoma of overlapping lesion of lung,ICDO Condition,Standard,0,0,Condition,ICDO3,
42512620,8257/3-C34.9,"Minimally invasive adenocarcinoma, mucinous of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
42512616,8257/3-C34.8,"Minimally invasive adenocarcinoma, mucinous of overlapping lesion of lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
42512611,9137/3-C34.8,Intimal sarcoma of overlapping lesion of lung,ICDO Condition,Standard,0,0,Condition,ICDO3,
42512532,8250/2-C34.2,"Adenocarcinoma in situ of lung, non-mucinous of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
42512505,8265/3-C34.9,"Micropapillary carcinoma, NOS, of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
42512429,8714/3-C34.1,"Perivascular epithelioid tumor, malignant of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
42512380,8257/3-C34.2,"Minimally invasive adenocarcinoma, mucinous of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
42512336,8256/3-C34.9,"Minimally invasive adenocarcinoma, non-mucinous of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
42512326,8333/3-C34.3,"Fetal adenocarcinoma of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
42512283,8842/3-C34.9,"Ossifying fibromyxoid tumor, malignant of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
42512281,8842/3-C34.3,"Ossifying fibromyxoid tumor, malignant of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
42512265,8265/3-C34.3,"Micropapillary carcinoma, NOS, of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
42512258,8714/3-C34.8,"Perivascular epithelioid tumor, malignant of overlapping lesion of lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
42512246,8257/3-C34.3,"Minimally invasive adenocarcinoma, mucinous of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
42512206,9137/3-C34.1,"Intimal sarcoma of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
42512203,8023/3-C34.2,"Nuclear protein in testis (NUT)-associated carcinoma of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
42512199,9260/3-C34.8,Ewing sarcoma of overlapping lesion of lung,ICDO Condition,Standard,0,0,Condition,ICDO3,
42512188,8714/3-C34.2,"Perivascular epithelioid tumor, malignant of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
42512186,8825/3-C34.9,"Myofibroblastic sarcoma of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
42512168,9473/3-C34.3,"CNS embryonal tumor, NOS, of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
42512167,8333/3-C34.8,Fetal adenocarcinoma of overlapping lesion of lung,ICDO Condition,Standard,0,0,Condition,ICDO3,
42512146,8710/3-C34.9,"Glomangiosarcoma of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
42512133,8842/3-C34.8,"Ossifying fibromyxoid tumor, malignant of overlapping lesion of lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
42512115,9260/3-C34.1,"Ewing sarcoma of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
42512108,8023/3-C34.8,Nuclear protein in testis (NUT)-associated carcinoma of overlapping lesion of lung,ICDO Condition,Standard,0,0,Condition,ICDO3,
42512102,8333/3-C34.2,"Fetal adenocarcinoma of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
42512093,8825/3-C34.3,"Myofibroblastic sarcoma of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
42512088,9137/3-C34.3,"Intimal sarcoma of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
42512083,8842/3-C34.1,"Ossifying fibromyxoid tumor, malignant of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
42512060,8023/3-C34.9,"Nuclear protein in testis (NUT)-associated carcinoma of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
42512043,8023/3-C34.3,"Nuclear protein in testis (NUT)-associated carcinoma of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
42512028,8250/2-C34.8,"Adenocarcinoma in situ of lung, non-mucinous of overlapping lesion of lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
42511979,8256/3-C34.2,"Minimally invasive adenocarcinoma, non-mucinous of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
42511962,8265/3-C34.2,"Micropapillary carcinoma, NOS, of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
42511960,9473/3-C34.9,"CNS embryonal tumor, NOS, of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
42511947,8850/3-C34.9,"Liposarcoma, NOS, of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
42511919,8144/3-C34.1,"Adenocarcinoma, intestinal type of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
42511869,8253/2-C34.9,"Adenocarcinoma in situ of lung, mucinous of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
42511865,9137/3-C34.9,"Intimal sarcoma of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
42511853,8256/3-C34.1,"Minimally invasive adenocarcinoma, non-mucinous of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
42511851,8440/3-C34.3,"Cystadenocarcinoma, NOS, of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
42511847,8714/3-C34.3,"Perivascular epithelioid tumor, malignant of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
42511836,9071/3-C34.3,"Yolk sac tumor, NOS, of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
42511824,8253/2-C34.8,"Adenocarcinoma in situ of lung, mucinous of overlapping lesion of lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
42511815,9137/3-C34.2,"Intimal sarcoma of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
42511775,8023/3-C34.1,"Nuclear protein in testis (NUT)-associated carcinoma of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
42511724,8253/2-C34.2,"Adenocarcinoma in situ of lung, mucinous of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
42511714,8711/3-C34.2,"Glomus tumor, malignant of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
42511704,9540/3-C34.3,"Malignant peripheral nerve sheath tumor, NOS, of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
42511673,8256/3-C34.8,"Minimally invasive adenocarcinoma, non-mucinous of overlapping lesion of lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
42511643,8253/2-C34.1,"Adenocarcinoma in situ of lung, mucinous of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
42511197,8921/3-C34.9,"Ectomesenchymoma of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
40492938,448993007,Carcinoma of lung,Clinical Finding,Standard,0,0,Condition,SNOMED,
40492020,448867004,Diffuse non-Hodgkin's lymphoma of lung,Clinical Finding,Standard,0,0,Condition,SNOMED,
40490998,448672006,Follicular non-Hodgkin's lymphoma of lung,Clinical Finding,Standard,0,0,Condition,SNOMED,
40489468,448372003,Non-Hodgkin's lymphoma of lung,Clinical Finding,Standard,0,0,Condition,SNOMED,
40391740,189815007,Pulmonary blastoma,Clinical Finding,Standard,0,0,Condition,SNOMED,
37395651,6.7841E+13,"Primary small cell malignant neoplasm of lung, TNM stage 4",Clinical Finding,Standard,0,0,Condition,SNOMED,
37395650,6.7831E+13,"Primary small cell malignant neoplasm of lung, TNM stage 3",Clinical Finding,Standard,0,0,Condition,SNOMED,
37395649,6.7821E+13,"Primary small cell malignant neoplasm of lung, TNM stage 2",Clinical Finding,Standard,0,0,Condition,SNOMED,
37395648,6.7811E+13,"Primary small cell malignant neoplasm of lung, TNM stage 1",Clinical Finding,Standard,0,0,Condition,SNOMED,
37311684,822969007,Acinar cell cystadenocarcinoma of lung,Clinical Finding,Standard,0,0,Condition,SNOMED,
37110034,724060008,Malignant neoplasm of right upper lobe of lung,Clinical Finding,Standard,0,0,Condition,SNOMED,
37110033,724059003,Malignant neoplasm of lower lobe of left lung,Clinical Finding,Standard,0,0,Condition,SNOMED,
37110032,724058006,Malignant neoplasm of upper lobe of left lung,Clinical Finding,Standard,0,0,Condition,SNOMED,
37110031,724056005,Malignant neoplasm of lower lobe of right lung,Clinical Finding,Standard,0,0,Condition,SNOMED,
37109576,723301009,Squamous non-small cell lung cancer,Clinical Finding,Standard,0,0,Condition,SNOMED,
36717017,1.07896E+15,Primary adenocarcinoma of upper lobe of right lung,Clinical Finding,Standard,0,0,Condition,SNOMED,
36716500,722528008,Primary malignant neuroendocrine neoplasm of lung,Clinical Finding,Standard,0,0,Condition,SNOMED,
36716426,722425009,Reactive oxygen species 1 positive non-small cell lung cancer,Clinical Finding,Standard,0,0,Condition,SNOMED,
36713366,6.83991E+14,Extensive stage primary small cell carcinoma of lung,Clinical Finding,Standard,0,0,Condition,SNOMED,
36712981,1.59564E+16,Adenocarcinoma of right lung,Clinical Finding,Standard,0,0,Condition,SNOMED,
36712816,1.2241E+16,Squamous cell carcinoma of right lung,Clinical Finding,Standard,0,0,Condition,SNOMED,
36712815,1.2241E+16,Squamous cell carcinoma of left lung,Clinical Finding,Standard,0,0,Condition,SNOMED,
36712709,1.07893E+15,Primary adenocarcinoma of lower lobe of right lung,Clinical Finding,Standard,0,0,Condition,SNOMED,
36712708,1.0789E+15,Primary adenocarcinoma of upper lobe of left lung,Clinical Finding,Standard,0,0,Condition,SNOMED,
36712707,1.07888E+15,Primary adenocarcinoma of lower lobe of left lung,Clinical Finding,Standard,0,0,Condition,SNOMED,
36686538,1.22356E+16,Large cell carcinoma of right lung,Clinical Finding,Standard,0,0,Condition,SNOMED,
36686537,1.22356E+16,Large cell carcinoma of left lung,Clinical Finding,Standard,0,0,Condition,SNOMED,
36568076,8972/3-C34.9,"Pulmonary blastoma of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
36568015,9120/3-C34.2,"Hemangiosarcoma of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36567811,8830/3-C34.3,"Malignant fibrous histiocytoma of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36567622,8003/3-C34.1,"Malignant tumor, giant cell type of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36567609,9705/3-C34.3,"Angioimmunoblastic T-cell lymphoma of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36567589,8124/3-C34.3,"Cloacogenic carcinoma of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36567582,8551/3-C34.3,"Acinar cell cystadenocarcinoma of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36567546,8323/3-C34.1,"Mixed cell adenocarcinoma of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36567522,8071/3-C34.8,"Squamous cell carcinoma, keratinizing, NOS, of overlapping lesion of lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36567502,8572/3-C34.9,"Adenocarcinoma with spindle cell metaplasia of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
36567491,8310/3-C34.8,"Clear cell adenocarcinoma, NOS, of overlapping lesion of lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36567485,9731/3-C34.9,"Plasmacytoma, NOS, of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
36567431,9811/3-C34.2,"B lymphoblastic leukemia/lymphoma, NOS, of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36567381,8972/3-C34.8,Pulmonary blastoma of overlapping lesion of lung,ICDO Condition,Standard,0,0,Condition,ICDO3,
36567225,8895/3-C34.1,"Myosarcoma of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36567177,9671/3-C34.2,"Lymphoplasmacytic lymphoma of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36567131,8891/3-C34.1,"Epithelioid leiomyosarcoma of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36567102,9659/3-C34.1,"Hodgkin lymphoma, nodular lymphocyte predominant of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36567080,8910/3-C34.2,"Embryonal rhabdomyosarcoma, NOS, of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36567060,8084/3-C34.8,"Squamous cell carcinoma, clear cell type of overlapping lesion of lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36566990,9080/3-C34.8,"Teratoma, malignant, NOS, of overlapping lesion of lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36566849,8147/3-C34.3,"Basal cell adenocarcinoma of lower lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36566826,9675/3-C34.2,"Malignant lymphoma, mixed small and large cell, diffuse of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36566657,9831/3-C34.8,T-cell large granular lymphocytic leukemia of overlapping lesion of lung,ICDO Condition,Standard,0,0,Condition,ICDO3,
36566494,9596/3-C34.2,"Composite Hodgkin and non-Hodgkin lymphoma of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36566445,9757/3-C34.1,"Interdigitating dendritic cell sarcoma of upper lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36566443,8803/3-C34.9,"Small cell sarcoma of lung, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
36566440,9729/3-C34.2,"Precursor T-cell lymphoblastic lymphoma of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36566369,8075/3-C34.8,"Squamous cell carcinoma, adenoid of overlapping lesion of lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36566355,9590/3-C34.8,"Malignant lymphoma, NOS, of overlapping lesion of lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36566204,8147/3-C34.8,Basal cell adenocarcinoma of overlapping lesion of lung,ICDO Condition,Standard,0,0,Condition,ICDO3,
36566155,8242/3-C34.2,"Enterochromaffin-like cell tumor of middle lobe, lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
36566035,8005/3-C34.8,"Malignant tumor, clear cell type of overlapping lesion of lung",ICDO Condition,Standard,0,0,Condition,ICDO3,
